 EVENT_ID;TYPE;AUTHOR   ;DATE      ;TIME       ;LAT     ;LON      ;DEPTH;CENTROID;AUTHOR   ;EX;MO   ;MW  ;EX;MRR   ;MTT   ;MPP   ;MRT   ;MTP   ;MPR   ;STRIKE;DIP  ;RAKE   ;STRIKE;DIP  ;RAKE   ;EX;T_VAL ;T_PL ;T_AZM ;P_VAL ;P_PL ;P_AZM ;N_VAL ;N_PL ;N_AZM 
1726359;fe  ;GCMT     ;17/01/2000;20:09,3;6,87;-71,94;30,7;TRUE    ;GCMT     ;17;2,69;5,5;17;2,034;-0,118;-1,91;0,037;0,557;1,741;154;26;71;355;65;99;17;2,71;68;283;-2,68;20;78;-0,04;8;171
1733732;de  ;GCMT     ;19/03/2000;23:43,3;5,69;-77,61;15;TRUE    ;GCMT     ;16;8,85;5,2;16;-4,988;1,505;3,48;-3,174;-1,072;6,946;156;75;-90;337;15;-89;16;8,33;30;246;-9,37;60;65;1,04;0;156
1737728;de  ;GCMT     ;12/07/2000;12:24,4;6,54;-77,8;15;TRUE    ;GCMT     ;16;8,62;5,2;16;-7,636;1,774;5,86;0,477;-3,079;4,118;167;59;-75;319;34;-114;16;8,27;13;246;-8,96;72;113;0,68;13;339
1740128;de  ;NEIC     ;20/09/2000;37:16,3;-1,885;-80,461;33;        ;NEIC     ;17;1,5;5,4;17;0,66;0,12;-0,78;0,36;0,56;1,14;8;76;117;123;31;29;17;1,54;52;309;-1,48;26;76;-0,06;26;180
1740128;de  ;GCMT     ;20/09/2000;37:19,1;-2;-80,55;57,9;TRUE    ;GCMT     ;17;2,11;5,5;17;0,883;-1,321;0,43;0,054;1,572;0,851;81;59;23;339;70;147;17;1,93;37;296;-2,29;7;32;0,36;52;131
1912814;fe  ;CASC     ;31/10/2000;33:13,8;9,943;-79,672;20,1;        ;CASC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;234;52,8;64,6;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
1839808;de  ;NEIC     ;8/11/2000;59:58,9;7,042;-77,829;17;        ;NEIC     ;  ;     ;6,5;  ;      ;      ;      ;      ;      ;      ;175;80;90;355;10;90;  ;      ;55;85;      ;25;285;      ;0;0
1839808;de  ;NEIC     ;8/11/2000;59:58,9;7,042;-77,829;17;        ;NEIC     ;18;7,4;6,5;18;2,27;-0,86;-1,41;1,94;1,18;-6,75;163;81;96;305;11;53;18;7,51;53;80;-7,27;36;247;-0,24;6;342
1839808;de  ;NEIC     ;8/11/2000;59:58,9;7,042;-77,829;17;        ;PPT      ;18;9;6,5;  ;      ;      ;      ;      ;      ;      ;163;81;96;305;11;53;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
1839808;de  ;GCMT     ;8/11/2000;00:15,7;7,12;-77,99;17;TRUE    ;GCMT     ;18;7,06;6,5;18;3,619;0,673;-4,29;0,106;1,819;-5,588;177;72;103;321;22;56;18;6,61;61;105;-7,52;26;257;0,92;12;353
1743064;ke  ;GCMT     ;16/12/2000;12:25,6;7,17;-78,02;27;TRUE    ;GCMT     ;17;1,37;5,4;17;0,606;0,251;-0,85;-0,115;0,487;-1,034;184;74;114;307;29;35;17;1,25;55;124;-1,48;25;256;0,22;23;357
2057026;fe  ;GCMT     ;8/09/2001;45:10,2;8,58;-74,83;34,1;TRUE    ;GCMT     ;16;5,53;5,1;16;0,622;4,975;-5,59;-0,863;0,909;-1,034;220;88;165;310;75;2;16;5,25;12;174;-5,82;9;266;0,57;75;31
2347453;fe  ;GCMT     ;19/11/2001;01:27,2;6,74;-72,9;153,7;TRUE    ;GCMT     ;16;10,05;5,3;16;0,211;8,695;-8,9;-1,56;-3,249;-3,438;56;82;-162;324;73;-9;16;9,38;6;189;-10,72;18;281;1,34;71;81
3004609;fe  ;GCMT     ;26/04/2002;36:30,7;6,59;-73,9;15;TRUE    ;GCMT     ;16;6,01;5,1;16;4,148;1,101;-5,24;-2,766;-0,095;2,361;207;38;136;334;65;61;16;6,17;59;201;-5,86;15;85;-0,31;26;348
3180819;ke  ;GCMT     ;7/06/2002;05:46,7;8,51;-77,69;61,7;TRUE    ;GCMT     ;17;3,1;5,6;17;0,557;-0,233;-0,32;-1,278;2,821;0,282;181;65;177;272;88;25;17;2,79;19;139;-3,41;16;44;0,62;65;277
3180819;ke  ;CASC     ;7/06/2002;05:46,9;8,88;-77,501;52,2;        ;CASC     ;  ;     ;5,4;  ;      ;      ;      ;      ;      ;      ;181;65;177;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
3208234;fe  ;NEIC     ;2/07/2002;24:29,1;5,017;-77,405;10;        ;NEIC     ;17;1,4;5,4;17;0,24;0,16;-0,4;-0,87;1,04;0,04;185;51;170;281;82;40;17;1,4;33;151;-1,42;21;46;0,02;50;290
3208234;fe  ;GCMT     ;2/07/2002;24:34,2;5,32;-77,07;15;TRUE    ;GCMT     ;16;7,05;5,2;16;-2,88;1,522;1,35;-5,68;0,758;-3,333;59;80;-88;226;11;-102;16;6,69;35;147;-7,42;55;331;0,73;2;238
3792565;se  ;RSNC     ;24/07/2002;38:08,7;4,689;-74,728;0;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;314,6;14,1;-44,6;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
301940391;ke  ;RSNC     ;24/07/2002;35:32,2;4,685;-74,734;0;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;340,6;51,1;42,6;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
3249155;fe  ;NEIC     ;8/08/2002;39:58,3;4,98;-77,819;43,3;        ;NEIC     ;17;8,1;5,9;17;-0,09;5,25;-5,16;-1,24;5,96;-1,05;200;85;170;291;80;5;17;8,25;11;155;-7,89;3;246;-0,36;79;353
3249155;fe  ;GCMT     ;8/08/2002;39:58,9;5,17;-77,62;22,3;TRUE    ;GCMT     ;17;4,58;5,7;17;-2,908;1,181;1,72;2,221;3,123;-0,261;12;45;-140;251;63;-52;17;4,83;10;315;-4,34;55;210;-0,49;33;52
6139534;fe  ;GCMT     ;23/11/2002;56:45,8;3,73;-74,05;67,1;TRUE    ;GCMT     ;16;5,23;5,1;16;1,747;1,792;-3,53;-3,559;2,374;0,25;195;48;159;299;75;44;16;5,59;42;167;-4,87;17;61;-0,72;44;314
6533149;de  ;GCMT     ;8/01/2003;29:09,7;6,1;-77,4;25,1;TRUE    ;GCMT     ;17;3,786;5,7;17;0,365;-3,31;2,95;0,04;-1,86;0,994;31;82;14;299;76;172;17;3,729;16;255;-3,843;4;164;0,119;74;60
7067653;fe  ;GCMT     ;22/08/2003;29:16,7;3,07;-77,73;31,4;TRUE    ;GCMT     ;16;3,559;5;16;-3,31;2,77;0,53;0,215;1,68;-0,614;50;47;-106;253;45;-73;16;3,672;1;152;-3,446;78;246;-0,23;12;62
7176449;fe  ;NEIC     ;5/11/2003;58:51,1;4,973;-77,77;33;        ;NEIC     ;  ;     ;6;  ;      ;      ;      ;      ;      ;      ;65;25;-90;245;65;-90;  ;      ;20;335;      ;70;155;      ;0;0
7176449;fe  ;NEIC     ;5/11/2003;58:51,1;4,973;-77,77;33;        ;NEIC     ;18;1,2;6;18;0;0;0;0;0;0;3;44;-142;244;64;-53;18;1,2;12;308;-1,28;54;201;0,08;33;45
7176449;fe  ;GCMT     ;5/11/2003;58:55,2;5,14;-77,81;27,6;TRUE    ;GCMT     ;18;0,933;5,9;18;-0,642;0,24;0,4;0,589;0,462;-0,038;15;38;-137;248;65;-60;18;0,884;15;317;-0,982;59;201;0,099;27;55
7253292;ke  ;GCMT     ;20/02/2004;16:01,9;10,92;-73,9;54,3;TRUE    ;GCMT     ;16;1,914;4,8;16;1,33;-2,15;0,81;-0,177;0,087;-0,527;120;51;133;244;56;50;16;1,668;58;96;-2,16;3;1;0,484;32;270
7255826;ke  ;FUNV     ;26/02/2004;17:44,6;10,968;-72,324;6,7;        ;FUNV     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;33,4;52,2;50,8;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
7390303;fe  ;GCMT     ;18/08/2004;06:53,3;2,37;-76,54;22,9;TRUE    ;GCMT     ;16;5,013;5,1;16;-0,334;-3,17;3,5;0,359;3,52;1,31;69;79;8;338;82;169;16;5,333;13;293;-4,692;3;24;-0,645;76;124
7414593;ke  ;GCMT     ;3/10/2004;30:32,5;6,83;-73,04;172,4;TRUE    ;GCMT     ;16;2,347;4,8;16;-0,197;-1,82;2,02;-1,09;0,744;-0,271;54;81;-27;148;64;-170;16;2,258;12;104;-2,435;25;8;0,181;62;217
7436588;de  ;NEIC     ;15/11/2004;06:56,6;4,695;-77,508;15;        ;NEIC     ;  ;     ;7,2;  ;      ;      ;      ;      ;      ;      ;22;11;116;175;80;85;  ;      ;55;79;      ;35;269;      ;0;0
7436588;de  ;NEIC     ;15/11/2004;06:56,6;4,695;-77,508;15;        ;NEIC     ;19;6,6;7,2;19;2,21;0,91;-3,13;1,6;-2,47;-5,27;60;30;157;170;79;62;19;6,69;49;50;-6,6;29;282;-0,09;27;176
7436588;de  ;NEIC     ;15/11/2004;06:56,6;4,695;-77,508;15;        ;PPT      ;19;4,6;7,2;  ;      ;      ;      ;      ;      ;      ;60;30;157;170;79;62;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
7436588;de  ;MOS      ;15/11/2004;06:58,3;4,796;-77,62;33;        ;MOS      ;  ;     ;7,2;  ;      ;      ;      ;      ;      ;      ;44;24;127;185;71;75;  ;      ;61;73;      ;25;286;      ;14;189
7436588;de  ;GCMT     ;15/11/2004;07:01,5;4,72;-77,57;16;TRUE    ;GCMT     ;19;7,575;7,2;19;2,8;-0,126;-2,67;0,531;-0,457;-7,03;21;11;114;177;79;85;19;7,67;55;81;-7,479;34;271;-0,187;5;178
7479012;fe  ;GCMT     ;8/03/2005;59:49,0;4,5;-75,92;60;TRUE    ;GCMT     ;16;3,561;5;16;0,307;-0,933;0,62;-0,563;3,16;-1,32;171;79;159;265;70;12;16;3,675;22;127;-3,448;6;219;-0,227;67;324
7493803;fe  ;GCMT     ;21/04/2005;39:26,0;5,18;-76,32;116,2;TRUE    ;GCMT     ;17;0,891;5,2;17;-0,019;-0,712;0,73;0,279;0,155;-0,416;141;90;146;232;56;1;17;0,917;24;91;-0,865;23;192;-0,051;56;321
9116708;ke  ;CASC     ;21/06/2005;38:09,1;9,701;-76,894;35,8;        ;CASC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;128,78;48,44;-30,79;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
7364138;fe  ;GCMT     ;15/07/2005;02:17,7;8,53;-71,41;12,8;TRUE    ;GCMT     ;16;2,018;4,8;16;-1,68;1,81;-0,12;-0,39;0,27;0,925;106;55;-58;239;46;-127;16;1,869;5;175;-2,166;64;75;0,299;26;267
8577814;ke  ;FUNV     ;28/07/2005;31:45,9;10,66;-71,472;0;        ;FUNV     ;  ;     ;2,8;  ;      ;      ;      ;      ;      ;      ;276;52,8;-64,6;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
8037834;fe  ;NEIC     ;23/01/2006;50:45,0;6,864;-77,793;14;        ;NEIC     ;  ;     ;6,2;  ;      ;      ;      ;      ;      ;      ;175;79;90;355;11;90;  ;      ;56;85;      ;34;265;      ;0;0
8037834;fe  ;NEIC     ;23/01/2006;50:45,0;6,864;-77,793;14;        ;NEIC     ;18;2,6;6,2;18;0,45;0,01;-0,46;0,5;0,18;-2,53;169;85;92;330;6;72;18;2,59;50;81;-2,66;40;257;0,07;2;349
8037834;fe  ;NEIC     ;23/01/2006;50:45,0;6,864;-77,793;14;        ;PPT      ;18;2,5;6,2;  ;      ;      ;      ;      ;      ;      ;169;85;92;330;6;72;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
8037834;fe  ;GCMT     ;23/01/2006;50:50,0;6,97;-77,77;15;TRUE    ;GCMT     ;18;2,728;6,2;18;0,975;-0,044;-0,93;0,196;0,496;-2,5;174;79;98;316;14;53;18;2,703;55;94;-2,753;34;257;0,05;8;352
8079176;ke  ;GCMT     ;24/01/2006;15:48,1;6,96;-77,73;23,7;TRUE    ;GCMT     ;17;1,339;5,3;17;0,831;-0,067;-0,76;0,042;0,592;-0,903;170;68;110;307;29;50;17;1,273;62;111;-1,406;21;246;0,133;18;343
8079542;ke  ;GCMT     ;29/01/2006;49:20,4;6,88;-77,82;27;TRUE    ;GCMT     ;16;8,145;5,2;16;4,75;-0,649;-4,1;0,945;2,76;-6,17;167;71;103;313;23;58;16;7,94;62;96;-8,351;25;247;0,413;12;343
11122835;fe  ;GCMT     ;17/11/2006;28:52,1;7,39;-79,47;19,2;TRUE    ;GCMT     ;17;1,787;5,4;17;-0,383;-0,426;0,8;0,258;1,56;-0,491;258;70;-10;351;80;-160;17;1,9;7;123;-1,675;21;216;-0,226;68;16
11691567;de  ;GCMT     ;6/03/2007;05:13,4;2,21;-76,57;12;TRUE    ;GCMT     ;16;7,454;5,2;16;0,955;2,46;-3,41;-0,881;4,72;5,32;11;89;137;102;47;1;16;6,152;30;317;-8,755;28;65;2,609;47;190
11698818;fe  ;NEIC     ;17/03/2007;43:09,6;4,551;-78,536;10;        ;NEIC     ;  ;     ;5,9;  ;      ;      ;      ;      ;      ;      ;68;54;-53;195;50;-130;  ;      ;2;132;      ;60;38;      ;0;0
11698818;fe  ;NEIC     ;17/03/2007;43:09,6;4,551;-78,536;10;        ;NEIC     ;17;9,2;5,9;17;-6,81;1,05;5,76;-3,81;5,26;1,47;60;55;-52;186;49;-131;17;9,22;3;124;-9,19;60;28;-0,02;30;216
11698818;fe  ;GCMT     ;17/03/2007;43:15,7;4,61;-78,53;13,1;TRUE    ;GCMT     ;18;1,278;6;18;-1,12;0,448;0,67;0,029;0,651;0,506;55;37;-67;206;56;-107;18;1,29;10;308;-1,266;73;72;-0,026;14;216
11698910;fe  ;NEIC     ;18/03/2007;11:05,3;4,585;-78,494;7;        ;NEIC     ;  ;     ;6,1;  ;      ;      ;      ;      ;      ;      ;68;54;-53;195;50;-130;  ;      ;2;132;      ;60;38;      ;0;0
11698910;fe  ;NEIC     ;18/03/2007;11:05,3;4,585;-78,494;7;        ;NEIC     ;18;2,1;6,1;18;-1,48;0,83;0,65;-0,92;1,28;0,47;75;59;-53;199;47;-135;18;2,06;6;139;-2,11;58;39;0,05;31;233
11698910;fe  ;GCMT     ;18/03/2007;11:11,5;4,69;-78,53;12;TRUE    ;GCMT     ;18;2,723;6,2;18;-2,46;0,446;2,02;-0,147;1,01;1,1;38;36;-69;193;57;-104;18;2,684;10;294;-2,761;74;64;0,083;12;201
11933145;fe  ;GCMT     ;24/04/2007;53:39,7;5,79;-75,78;42,7;TRUE    ;GCMT     ;16;6,252;5,1;16;-3,02;-1,25;4,26;-1,76;-0,049;-4,69;18;73;-75;154;23;-132;16;6,626;27;96;-5,877;59;310;-0,76;15;194
12649045;fe  ;NEIC     ;6/05/2007;47:13,7;6,705;-72,946;159,7;        ;NEIC     ;17;1,4;5,4;17;0,51;0,81;-1,32;0,6;0,39;-0,32;30;55;161;132;74;37;17;1,29;37;357;-1,48;13;257;0,19;50;151
12649045;fe  ;RSNC     ;6/05/2007;47:14,5;6,819;-73,053;151,4;        ;RSNC     ;  ;     ;5,4;  ;      ;      ;      ;      ;      ;      ;156,8;28;43,2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
12649045;fe  ;GCMT     ;6/05/2007;47:16,9;6,84;-73,13;156,6;TRUE    ;GCMT     ;17;1,414;5,4;17;0,167;0,949;-1,12;0,766;0,241;-0,512;36;49;173;131;85;41;17;1,42;32;2;-1,408;23;256;-0,016;49;137
12684433;fe  ;GCMT     ;20/06/2007;04:11,5;7,18;-72,14;26,9;TRUE    ;GCMT     ;16;7,734;5,2;16;3,2;2,02;-5,22;-2,68;-3,34;4,55;237;42;155;346;74;51;16;7,798;46;215;-7,67;19;104;-0,129;37;358
13198691;fe  ;NEIC     ;16/07/2007;58:23,4;7,182;-72,126;29,5;        ;NEIC     ;16;6;5,1;16;5,97;-3,49;-2,48;0,16;-2,56;1,7;40;52;77;240;40;106;16;6,31;78;260;-5,72;6;139;-0,6;10;48
13198691;fe  ;GCMT     ;16/07/2007;58:26,4;7,13;-72,1;30,6;TRUE    ;GCMT     ;17;0,834;5,2;17;0,647;-0,194;-0,45;0,157;-0,391;0,436;26;62;80;227;29;108;17;0,799;71;274;-0,868;17;124;0,069;9;31
13203930;se  ;GCMT     ;22/09/2007;44:43,2;6,06;-77,53;20,3;TRUE    ;GCMT     ;16;3,975;5;16;2,55;-0,006;-2,54;-0,439;-0,363;-3;8;20;90;188;70;90;16;3,954;65;99;-3,995;25;278;0,045;0;8
13213853;ke  ;GCMT     ;10/02/2008;36:06,3;5,76;-77,95;23,7;TRUE    ;GCMT     ;16;4,202;5;16;-1,54;2,32;-0,78;0,045;3,72;0,945;100;72;-12;194;79;-161;16;4,849;5;326;-3,555;21;58;-1,297;68;223
13214290;fe  ;GCMT     ;17/02/2008;15:06,4;6,82;-73,04;156,9;TRUE    ;GCMT     ;17;1,41;5,4;17;0,348;0,338;-0,68;0,982;0,811;-0,127;10;45;165;111;80;46;17;1,446;39;342;-1,373;22;232;-0,073;43;120
13229681;de  ;GCMT     ;24/05/2008;20:48,7;4,32;-73,79;14,7;TRUE    ;GCMT     ;17;7,954;5,9;17;0,695;3,86;-4,56;-1,05;6,64;0,665;106;89;-8;196;82;-179;17;7,565;5;152;-8,344;7;61;0,774;81;277
13821288;fe  ;GCMT     ;8/09/2009;26:02,3;4,77;-76,71;82,7;TRUE    ;GCMT     ;16;2,082;4,8;16;1,9;-1,94;0,03;-0,045;-0,502;0,628;60;49;66;273;46;115;16;2,101;72;261;-2,063;2;166;-0,044;18;76
14264744;fe  ;GCMT     ;29/01/2010;52:26,6;4,83;-76,07;128;TRUE    ;GCMT     ;16;3,301;5;16;-2,71;-0,978;3,69;0,355;0,252;-0,612;195;41;-72;352;51;-105;16;3,758;5;93;-2,845;77;206;-0,912;12;2
14742262;fe  ;GCMT     ;5/06/2010;20:02,5;5,06;-72,38;18,1;TRUE    ;GCMT     ;16;2,237;4,8;16;2,17;-0,984;-1,19;0,084;-1,16;0,332;38;49;84;227;41;97;16;2,203;84;264;-2,272;4;132;0,065;4;42
15048996;fe  ;GCMT     ;29/07/2010;34:49,8;3,98;-75,09;33,1;TRUE    ;GCMT     ;16;4,843;5,1;16;3,12;1,97;-5,09;1,81;-0,719;-0,478;37;54;138;155;57;45;16;4,513;53;8;-5,174;2;275;0,661;37;184
16176414;fe  ;NEIC     ;2/03/2011;50:49,0;8,56;-76,91;39;TRUE    ;NEIC     ;17;5;    ;17;1,8;0,1;-1,9;-2,3;1,1;3,3;172;15;116;325;76;83;17;4,3;58;226;-4,8;31;61;0,5;6;327
16176414;fe  ;GCMT     ;2/03/2011;50:52,2;8,64;-76,82;40,3;TRUE    ;GCMT     ;17;5,63;5,8;17;3,32;1,45;-4,77;-2,19;2,45;2,24;191;36;137;318;66;62;17;4,803;59;188;-6,458;16;68;1,655;25;330
16554499;fe  ;NIED     ;2/06/2011;14:37:00;37,5;142,7;17;        ;NIED     ;16;1,41;4,7;  ;      ;      ;      ;      ;      ;      ;63;28;-77;229;63;-97;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
16956080;se  ;GCMT     ;17/08/2011;02:07,1;5,66;-77,75;21;TRUE    ;GCMT     ;16;3,567;5;16;2,92;-0,56;-2,36;0,642;0,581;-2,21;164;65;90;343;25;90;16;3,762;70;74;-3,373;20;254;-0,389;0;344
17223294;se  ;GCMT     ;13/09/2011;38:52,4;5,77;-77,75;12;TRUE    ;GCMT     ;16;8,366;5,2;16;4,09;-0,344;-3,75;-0,205;-0,495;-7,37;13;14;100;182;76;88;16;8,518;59;89;-8,213;31;274;-0,309;2;183
17223295;fe  ;NEIC     ;13/09/2011;49:35,0;5,617;-77,471;10;        ;NEIC     ;17;3,9;5,7;17;1,64;0,6;-2,24;-0,72;1,24;-2,99;188;76;115;307;28;32;17;3,75;53;128;-3,99;26;259;0,24;24;2
17223295;fe  ;GCMT     ;13/09/2011;49:40,0;5,73;-77,66;12,8;TRUE    ;GCMT     ;17;2,479;5,5;17;1,5;-0,079;-1,43;-0,034;-0,008;-2;181;72;90;360;18;89;17;2,514;63;91;-2,444;27;271;-0,079;0;1
600714261;fe  ;GCMT     ;24/02/2012;43:19,0;6,84;-73,02;160,5;TRUE    ;GCMT     ;16;5,395;5,1;16;4,66;-3,68;-0,97;2,23;-1,53;-2,44;93;58;119;226;42;52;16;6,265;64;54;-4,525;8;162;-1,739;24;256
601668339;fe  ;GCMT     ;1/09/2012;09:49,0;6,86;-73,12;164,4;TRUE    ;GCMT     ;16;5,459;5,1;16;2,6;1,66;-4,25;2,53;-1,65;-2,65;48;43;151;159;71;50;16;5,67;48;27;-5,249;16;277;-0,412;37;175
604715034;ke  ;RSNC     ;23/10/2012;53:23,1;5,944;-75,123;13;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;122,02;43,96;22,18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
602430285;de  ;NEIC     ;9/02/2013;16:06,0;1,14;-77,36;150;TRUE    ;NEIC     ;19;3,2;7;19;0,14;-0,53;0,39;-0,88;2,84;-1,19;173;75;161;268;72;16;19;3,46;23;129;-2,95;2;220;-0,51;65;315
602430285;de  ;NEIC     ;9/02/2013;16:07,9;1,135;-77,393;145;        ;NEIC     ;  ;     ;6,9;  ;      ;      ;      ;      ;      ;      ;50;80;-90;230;10;-90;  ;      ;35;140;      ;55;320;      ;0;0
602430285;de  ;NEIC     ;9/02/2013;16:07,9;1,135;-77,393;145;        ;NEIC     ;19;2,7;6,9;19;0,46;-1,01;0,55;-1,07;2,11;-0,87;166;63;164;263;75;28;19;2,79;30;127;-2,53;8;32;-0,25;59;289
602430285;de  ;GCMT     ;9/02/2013;16:14,5;1,16;-77,4;152,3;TRUE    ;GCMT     ;19;3,649;7;19;-0,124;-0,732;0,85;-0,966;3,3;-1,07;171;75;167;265;78;15;19;3,963;19;129;-3,335;2;38;-0,627;71;302
602430285;de  ;NEIC     ;9/02/2013;16:30,3;1,51;-76,49;119;TRUE    ;NEIC     ;19;3,3;7;19;-0,09;-0,47;0,56;-0,96;3,01;-1,03;173;74;166;267;77;16;19;3,63;21;130;-3,01;1;40;-0,61;69;306
603306936;ke  ;GCMT     ;6/08/2013;50:14,6;7,35;-77,27;31,3;TRUE    ;GCMT     ;16;2,391;4,8;16;1,33;-1,4;0,06;0,534;-1,98;-0,354;91;64;145;198;59;31;16;1,991;43;53;-2,792;3;146;0,797;47;239
608161323;ke  ;NEIC     ;13/08/2013;43:13,7;5,727;-78,143;17;TRUE    ;NEIC     ;19;1,2;6,7;19;-0,46;1,06;-0,61;-0,12;0,37;0,62;115;63;-30,2;220;63;-149;19;1,142;0;348;-1,212;40;78;0,071;50;257
608161323;ke  ;NEIC     ;13/08/2013;43:15,2;5,7732;-78,1999;12;        ;NEIC     ;18;8,88;6,6;18;-1,937;7,246;-5,309;-0,977;5,245;2,851;112,39;72,8;-17,58;207,74;73,23;-162,01;18;9,149;0;340;-8,579;24;70;-0,57;66;249
608161323;ke  ;GCMT     ;13/08/2013;43:21,1;5,77;-78,19;20,9;TRUE    ;GCMT     ;19;1,095;6,6;19;-0,542;1,19;-0,64;0,086;0,331;0,313;119;61;-25;222;68;-148;19;1,259;5;349;-0,931;38;83;-0,327;52;254
608161323;ke  ;NEIC     ;13/08/2013;43:33,3;5,9536;-77,5094;10;TRUE    ;NEIC     ;19;1,26;6,7;19;-0,464;1,052;-0,587;0,321;0,318;0,738;116,57;46,93;-21,87;221,9;74,21;-134,79;19;1,249;17;343;-1,266;42;89;0,018;43;237
603346126;ke  ;GCMT     ;25/08/2013;35:58,8;7,76;-74,93;34,1;TRUE    ;GCMT     ;16;2,583;4,9;16;-1,05;2,42;-1,36;0,201;-1,21;0,933;145;67;-27;247;65;-154;16;2,775;1;197;-2,391;35;106;-0,375;55;288
608588096;ke  ;GCMT     ;27/08/2013;22:07,5;4,08;-76,73;68,1;TRUE    ;GCMT     ;16;1,937;4,8;16;1,3;-0,229;-1,07;0,233;-1,17;-0,953;63;42;136;189;63;57;16;1,847;58;51;-2,026;12;302;0,18;29;205
605372502;ke  ;RSNC     ;18/11/2013;15:06,7;3,749;-76,886;26,8;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;95;78;118;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603800805;ke  ;RSNC     ;21/11/2013;17:53,0;6,812;-73,178;145,7;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;160;82;18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603833086;se  ;RSNC     ;6/12/2013;04:59,5;6,812;-73,135;152,6;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;94;47;-143;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603873246;se  ;RSNC     ;26/12/2013;20:29,9;5,853;-77,632;29;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;92;30;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607760554;ke  ;RSNC     ;1/01/2014;04:04,4;6,852;-73,146;146,8;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;125;6;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606909075;ke  ;RSNC     ;2/01/2014;21:19,9;6,814;-73,162;145;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;70;70;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603928285;ke  ;RSNC     ;5/01/2014;36:39,1;4,642;-76,774;19;        ;RSNC     ;  ;     ;5,3;  ;      ;      ;      ;      ;      ;      ;61;52;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603928285;ke  ;NEIC     ;5/01/2014;36:40,6;4,557;-76,644;53,9;        ;NEIC     ;17;1,89;5,5;17;-0,357;0,081;0,276;-0,641;-0,228;-1,738;18,32;86,28;-82,53;134,65;8,34;-153,42;17;1,761;41;101;-2,004;48;296;0,243;7;198
603928285;ke  ;GCMT     ;5/01/2014;36:42,5;4,66;-76,72;25,5;TRUE    ;GCMT     ;17;2,274;5,5;17;-0,465;1,06;-0,59;-0,8;0,576;-1,84;30;84;-117;288;27;-13;17;2,171;34;143;-2,377;45;274;0,206;27;33
606909169;ke  ;RSNC     ;5/01/2014;19:28,2;4,625;-76,688;18,2;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;46;52;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603945606;se  ;RSNC     ;9/01/2014;07:31,8;2,98;-75,95;4,1;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;58;18;-167;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
603947032;se  ;RSNC     ;9/01/2014;50:16,2;2,989;-75,93;0;        ;RSNC     ;  ;     ;5,2;  ;      ;      ;      ;      ;      ;      ;57;73;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
