EVENT_ID,TYPE,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
607172794,se  ,GCMT     ,2015-04-18,09:08:45.20,  8.1100, -37.9200, 12.0,TRUE    ,GCMT     ,16,3.168, 4.9,16,-2.950,-0.150, 3.100,-0.322, 0.045,-0.880,  7.00,53.00, -83.00,175.00,37.00,-100.00,16, 3.228, 8.00, 92.00,-3.108,80.00,307.00,-0.119, 6.00,182.00
610733442,ke  ,RSNC     ,2015-04-27,02:16:47.10,  6.4110, -73.2540, 13.8,        ,RSNC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 25.00,18.00,  88.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607260464,se  ,RSNC     ,2015-04-27,06:36:48.00,  6.8060, -73.1120,144.0,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      , 17.00,51.00,-143.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607264426,ke  ,NEIC     ,2015-05-24,23:59:47.20,  7.3486, -36.3863,  9.0,        ,NEIC     ,16,8.820, 5.2,16,-1.566,-0.621, 2.187, 0.168,-8.494,-1.322,  4.55,89.41,  -8.78, 94.64,81.22,-179.40,16, 9.505, 6.00, 50.00,-7.910, 7.00,319.00,-1.595,81.00,181.00
607264426,ke  ,GCMT     ,2015-05-24,23:59:49.20,  7.5700, -36.3500, 12.0,TRUE    ,GCMT     ,17,1.211, 5.3,17,-0.164, 0.012, 0.150, 0.209,-1.190, 0.001,182.00,80.00,  -2.00,272.00,88.00,-170.00,17, 1.288, 6.00, 46.00,-1.134, 9.00,137.00,-0.154,79.00,285.00
610735137,ke  ,RSNC     ,2015-06-15,11:06:24.30,  7.2150, -75.3350, 12.6,        ,RSNC     ,  ,     , 3.4,  ,      ,      ,      ,      ,      ,      ,111.00,58.00,  -2.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607326017,se  ,RSNC     ,2015-07-05,08:54:21.40,  6.8140, -73.1190,156.0,        ,RSNC     ,  ,     , 4.4,  ,      ,      ,      ,      ,      ,      , 24.00,40.00, -42.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610736479,ke  ,RSNC     ,2015-08-04,22:44:53.70,  7.5140, -74.6570, 40.9,        ,RSNC     ,  ,     , 2.9,  ,      ,      ,      ,      ,      ,      , 73.00,18.00, -82.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608095651,se  ,RSNC     ,2015-08-10,16:59:44.80,  5.3390, -72.6990,  0.0,        ,RSNC     ,  ,     , 4.1,  ,      ,      ,      ,      ,      ,      ,102.00,77.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610737115,ke  ,RSNC     ,2015-08-26,14:29:31.10,  6.7470, -73.5390, 13.7,        ,RSNC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 98.00,53.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611836587,se  ,GCMT     ,2015-09-04,10:35:07.90,  5.8500,  61.3100, 12.5,TRUE    ,GCMT     ,16,1.769, 4.8,16, 1.660,-1.170,-0.490, 0.273, 0.740, 0.607,105.00,46.00,  63.00,321.00,50.00, 115.00,16, 1.890,71.00,298.00,-1.648, 2.00, 33.00,-0.243,19.00,124.00
607776780,ke  ,RSNC     ,2015-09-19,20:45:45.60,  6.0640, -74.2940,  3.7,        ,RSNC     ,  ,     , 4.5,  ,      ,      ,      ,      ,      ,      ,159.00,59.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608099482,ke  ,RSNC     ,2015-10-02,13:57:32.60,  6.7990, -73.1250,152.8,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      ,138.00,21.00, 158.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607869481,se  ,RSNC     ,2015-10-14,07:47:19.40,  7.7420, -73.3290,117.6,        ,RSNC     ,  ,     , 5.5,  ,      ,      ,      ,      ,      ,      ,  0.00,38.00,  37.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607869481,se  ,NEIC     ,2015-10-14,07:47:20   ,  7.6800, -73.4500,120.5,TRUE    ,NEIC     ,16,4.710, 5.0,16,-0.172, 2.471,-2.299,-3.247,-2.005,-1.381, 66.00,89.00,-131.00,335.00,41.00,  -1.00,16, 4.780,31.00,189.00,-4.636,33.00,302.00,-0.145,41.00, 67.00
607869481,se  ,GCMT     ,2015-10-14,07:47:21.70,  7.7300, -73.4200,120.0,TRUE    ,GCMT     ,16,6.151, 5.1,16, 0.252, 3.380,-3.640,-3.910,-2.470,-2.020,242.00,88.00, 134.00,333.00,44.00,   2.00,16, 6.123,32.00,187.00,-6.179,29.00,297.00, 0.048,44.00, 60.00
607996995,se  ,RSNC     ,2015-10-29,00:34:23.20,  6.8030, -73.1100,156.0,        ,RSNC     ,  ,     , 4.2,  ,      ,      ,      ,      ,      ,      , 40.00,61.00, -82.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608129249,ke  ,RSNC     ,2015-11-13,06:03:15.90,  7.1500, -71.9520,  0.6,        ,RSNC     ,  ,     , 4.0,  ,      ,      ,      ,      ,      ,      ,  8.00,90.00,  90.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608030048,ke  ,NEIC     ,2015-11-14,05:25:35.70,  7.1790, -34.2747, 14.0,        ,NEIC     ,16,9.620, 5.3,16,-0.485,-0.495, 0.981,-3.273,-8.998, 0.463,  2.54,69.99,   0.17,272.48,89.84, 159.99,16, 9.915,14.00,226.00,-9.304,14.00,319.00,-0.611,70.00, 92.00
608030048,ke  ,GCMT     ,2015-11-14,05:25:37.30,  7.2800, -34.2400, 12.0,TRUE    ,GCMT     ,17,1.158, 5.3,17,-0.022, 0.004, 0.010, 0.072,-1.150,-0.117, 90.00,84.00, 177.00,180.00,87.00,   6.00,17, 1.176, 6.00, 45.00,-1.140, 2.00,315.00,-0.036,83.00,211.00
610740026,ke  ,RSNC     ,2015-11-22,07:49:45.30,  6.9650, -74.8490, 15.2,        ,RSNC     ,  ,     , 3.4,  ,      ,      ,      ,      ,      ,      , 82.00,90.00,  26.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608040585,ke  ,GCMT     ,2015-11-22,20:38:34.50,  8.4900, -71.4300, 23.5,TRUE    ,GCMT     ,16,5.677, 5.1,16,-0.401, 5.490,-5.090,-0.563,-1.990, 0.018,235.00,87.00, 176.00,325.00,86.00,   3.00,16, 5.901, 5.00,190.00,-5.453, 1.00,280.00,-0.449,85.00, 21.00
610740355,ke  ,RSNC     ,2015-12-01,08:19:49.50,  6.9670, -74.8590, 23.6,        ,RSNC     ,  ,     , 3.2,  ,      ,      ,      ,      ,      ,      , 71.00,78.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610740675,ke  ,RSNC     ,2015-12-13,02:54:52.40,  7.7170, -74.5820, 31.4,        ,RSNC     ,  ,     , 3.4,  ,      ,      ,      ,      ,      ,      , 59.00,58.00, -62.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608347156,se  ,RSNC     ,2016-01-08,14:55:17.10,  5.3310, -72.7540,  4.0,        ,RSNC     ,  ,     , 4.5,  ,      ,      ,      ,      ,      ,      ,154.00,80.00,  18.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608347513,ke  ,RSNC     ,2016-01-13,16:13:14.90,  7.6980, -74.6830, 31.3,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      , 93.00,68.00, -28.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608292776,se  ,RSNC     ,2016-01-24,09:28:53.50,  6.8380, -73.1590,151.9,        ,RSNC     ,  ,     , 4.3,  ,      ,      ,      ,      ,      ,      ,116.00,81.00,-143.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608339383,se  ,GCMT     ,2016-02-21,01:04:28.20,  8.1400, -38.4500, 27.5,TRUE    ,GCMT     ,16,4.216, 5.0,16,-0.525,-0.024, 0.540, 0.272,-4.070, 0.974,181.00,85.00, -14.00,273.00,76.00,-174.00,16, 4.400, 6.00,228.00,-4.032,14.00,136.00,-0.368,75.00,341.00
608587389,se  ,GCMT     ,2016-03-09,18:55:56.90,  7.5000, -36.3300, 21.4,TRUE    ,GCMT     ,16,2.166, 4.8,16,-0.048, 0.032, 0.010,-0.836,-1.970, 0.454,  2.00,69.00,   9.00,269.00,82.00, 159.00,16, 2.345,21.00,224.00,-1.988, 9.00,317.00,-0.357,67.00, 68.00
608516895,se  ,GCMT     ,2016-03-29,20:53:20.10,  6.3900,  60.3900, 12.0,TRUE    ,GCMT     ,16,1.347, 4.7,16,-1.270, 0.521, 0.740, 0.463,-0.529,-0.331,146.00,33.00, -80.00,315.00,57.00, -96.00,16, 1.292,12.00, 49.00,-1.402,77.00,206.00, 0.106, 5.00,318.00
608812084,se  ,RSNC     ,2016-04-03,20:34:49.70,  7.8120, -75.1520,  0.3,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      ,110.00,39.00,  78.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609344261,ke  ,RSNC     ,2016-05-07,19:05:07.30,  6.3850, -72.9060,  4.0,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      ,128.00,65.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
608874570,se  ,GCMT     ,2016-05-28,04:43:31.50,  7.4500, -35.8600, 12.0,TRUE    ,GCMT     ,17,1.030, 5.3,17,-0.278, 0.070, 0.200, 0.127,-1.020,-0.058, 92.00,90.00, 173.00,182.00,83.00,   0.00,17, 1.173, 5.00, 47.00,-0.888, 5.00,137.00,-0.285,83.00,272.00
609350372,se  ,GCMT     ,2016-06-29,17:42:05.20,  5.7900, -33.0700, 18.3,TRUE    ,GCMT     ,16,3.442, 5.0,16,-2.700, 0.610, 2.090, 0.064,-0.933, 2.250,171.00,65.00, -77.00,322.00,28.00,-116.00,16, 3.253,19.00,251.00,-3.630,67.00,104.00, 0.377,12.00,345.00
609350580,se  ,RSNC     ,2016-07-09,12:55:51.20,  6.5410, -74.1000, 15.4,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      ,118.00,78.00,  78.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609383908,ke  ,RSNC     ,2016-07-19,08:52:40.80,  6.7920, -73.1310,147.2,        ,RSNC     ,  ,     , 3.5,  ,      ,      ,      ,      ,      ,      ,108.00,70.00,-122.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609383981,ke  ,RSNC     ,2016-07-20,10:45:57.60,  6.8010, -73.1650,148.0,        ,RSNC     ,  ,     , 3.7,  ,      ,      ,      ,      ,      ,      , 98.00,18.00,-166.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614454874,ke  ,RSNC     ,2016-07-25,03:46:30.60,  6.7880, -73.1410,149.8,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      , 21.00,32.00,  -2.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609377145,ke  ,RSNC     ,2016-08-24,02:59:22.60,  7.2090, -72.1920,  4.6,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      ,109.00,45.00,  78.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609394331,se  ,RSNC     ,2016-08-28,12:23:32.00,  7.4050, -73.1320,  0.0,        ,RSNC     ,  ,     , 4.3,  ,      ,      ,      ,      ,      ,      , 44.00,61.00,-163.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609912301,ke  ,RSNC     ,2016-09-14,19:26:19.40,  7.0690, -72.2000,  4.0,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      ,104.00,60.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609912994,se  ,RSNC     ,2016-09-19,20:17:42.10,  7.9030, -74.8790, 27.3,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      ,118.00,14.00,-180.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609530325,se  ,RSNC     ,2016-09-22,10:42:17.60,  6.8160, -73.1050,156.0,        ,RSNC     ,  ,     , 5.0,  ,      ,      ,      ,      ,      ,      , 48.00,78.00,  -2.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
609530325,se  ,GCMT     ,2016-09-22,10:42:20.50,  6.8900, -73.1000,157.8,TRUE    ,GCMT     ,16,1.968, 4.8,16, 0.621,-1.930, 1.310,-0.418, 0.046, 0.887, 51.00,58.00,  19.00,310.00,74.00, 147.00,16, 1.927,35.00,266.00,-2.008,10.00,  4.00, 0.082,53.00,107.00
609580725,se  ,NEIC     ,2016-10-05,20:53:41.20,  7.1256, -34.4393, 13.0,        ,NEIC     ,17,2.580, 5.5,17,-0.165,-0.005, 0.170,-0.055,-2.556,-0.281,  0.87,88.30,  -6.45, 91.06,83.55,-178.29,17, 2.650, 3.00, 46.00,-2.498, 6.00,316.00,-0.151,83.00,166.00
609580725,se  ,GCMT     ,2016-10-05,20:53:45.60,  7.3000, -34.3300, 14.9,TRUE    ,GCMT     ,17,4.452, 5.7,17,-0.039,-0.171, 0.210, 0.190,-4.410,-0.555, 91.00,83.00, 178.00,181.00,88.00,   7.00,17, 4.496, 7.00, 46.00,-4.409, 3.00,316.00,-0.087,83.00,200.00
612638062,se  ,GCMT     ,2016-10-18,07:51:20.30,  5.5700,  61.4000, 12.0,TRUE    ,GCMT     ,17,1.506, 5.4,17,-1.270, 0.727, 0.540, 0.888,-0.551,-0.019,145.00,32.00, -60.00,291.00,63.00,-107.00,17, 1.389,16.00, 33.00,-1.623,68.00,167.00, 0.231,15.00,299.00
609915722,se  ,RSNC     ,2016-10-18,12:27:46.80,  7.7390, -74.4200, 22.6,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      ,115.00,88.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610121517,se  ,RSNC     ,2016-12-19,21:02:10.00,  7.5020, -73.4230,117.9,        ,RSNC     ,  ,     , 4.6,  ,      ,      ,      ,      ,      ,      , 21.00,54.00,  78.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610236689,ke  ,GCMT     ,2017-01-04,09:37:57.50,  7.6100, -36.4600, 14.3,TRUE    ,GCMT     ,16,1.468, 4.7,16,-1.460, 0.196, 1.260, 0.180,-0.158,-0.492,175.00,35.00, -84.00,348.00,55.00, -94.00,16, 1.376,10.00, 81.00,-1.559,79.00,243.00, 0.179, 3.00,350.00
615345447,ke  ,GCMT     ,2017-01-27,16:29:23.60,  7.6100,  38.8000, 12.0,TRUE    ,GCMT     ,17,1.006, 5.3,17,-0.951,-0.094, 1.040, 0.059, 0.135,-0.011,  3.00,45.00, -96.00,191.00,45.00, -84.00,17, 1.056, 0.00, 97.00,-0.955,86.00,188.00,-0.105, 4.00,  7.00
615345447,ke  ,NEIC     ,2017-01-27,16:29:27   ,  7.7100,  38.7500, 13.5,TRUE    ,NEIC     ,17,1.230, 5.3,17,-0.894,-0.037, 0.931, 0.128, 0.232,-0.784,208.00,28.00, -63.00,358.00,65.00,-103.00,17, 1.245,19.00, 98.00,-1.219,67.00,244.00,-0.026,12.00,  4.00
610235724,ke  ,RSNC     ,2017-01-30,10:28:22.50,  6.5330, -73.3640, 32.0,        ,RSNC     ,  ,     , 4.0,  ,      ,      ,      ,      ,      ,      , 18.00,88.00,-142.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615269454,ke  ,RSNC     ,2017-04-08,05:45:31.70,  6.4720, -73.3330, 28.0,        ,RSNC     ,  ,     , 3.4,  ,      ,      ,      ,      ,      ,      ,  7.00,41.00,  38.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610598464,se  ,RSNC     ,2017-04-28,02:34:17.70,  7.7660, -72.7770,  0.0,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      ,110.00,82.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
610793053,se  ,RSNC     ,2017-07-24,13:25:02.70,  6.8220, -73.1260,156.1,        ,RSNC     ,  ,     , 4.8,  ,      ,      ,      ,      ,      ,      , 30.00,68.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615284800,ke  ,RSNC     ,2017-07-25,00:31:02.70,  5.9750, -72.4140,  0.0,        ,RSNC     ,  ,     , 3.5,  ,      ,      ,      ,      ,      ,      ,118.00,78.00, 133.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
616639706,se  ,RSNC     ,2017-08-08,20:43:40.70,  6.5930, -72.2030,  4.1,        ,RSNC     ,  ,     , 4.9,  ,      ,      ,      ,      ,      ,      , 70.00,87.00, -44.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
616639706,se  ,GCMT     ,2017-08-08,20:43:41.50,  6.5400, -72.1800, 14.7,TRUE    ,GCMT     ,16,2.112, 4.8,16,-1.040, 1.820,-0.770,-0.450, 1.220, 0.627,105.00,65.00, -34.00,211.00,60.00,-151.00,16, 2.315, 3.00,159.00,-1.909,41.00, 66.00,-0.400,49.00,253.00
610895638,se  ,RSNC     ,2017-08-13,15:21:53.00,  7.4760, -71.9850,  0.0,        ,RSNC     ,  ,     , 4.3,  ,      ,      ,      ,      ,      ,      , 60.00,17.00, -94.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611147145,se  ,RSNC     ,2017-10-14,08:35:43.00,  7.3820, -72.0660,  0.0,        ,RSNC     ,  ,     , 4.7,  ,      ,      ,      ,      ,      ,      ,151.00,47.00,  38.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611835114,ke  ,GCMT     ,2017-10-19,22:23:30.60,  7.4500, -35.7200, 12.2,TRUE    ,GCMT     ,17,1.628, 5.4,17,-0.265, 0.018, 0.240, 0.213,-1.590,-0.302, 92.00,81.00, 175.00,182.00,85.00,   9.00,17, 1.792,10.00, 47.00,-1.464, 2.00,317.00,-0.328,80.00,213.00
611470963,ke  ,NEIC     ,2017-11-18,05:54:55.20,  8.3574, -71.6942, 21.5,TRUE    ,NEIC     ,16,3.270, 4.9,16, 3.065,-1.417,-1.648,-1.138,-1.528,-0.133, 30.86,38.33,  70.36,235.33,54.26, 104.88,16, 3.349,75.00,191.00,-3.190, 8.00,315.00,-0.159,12.00, 47.00
611470963,ke  ,GCMT     ,2017-11-18,05:54:58.20,  8.4800, -71.9000, 27.1,TRUE    ,GCMT     ,16,4.596, 5.0,16, 4.580,-2.370,-2.210,-1.320,-1.950,-0.088, 37.00,39.00,  76.00,236.00,52.00, 101.00,16, 4.833,79.00,192.00,-4.359, 7.00,318.00,-0.474, 9.00, 49.00
611603137,se  ,RSNC     ,2017-11-29,20:08:53.60,  7.4050, -75.3220,  9.9,        ,RSNC     ,  ,     , 4.1,  ,      ,      ,      ,      ,      ,      , 18.00,18.00,-162.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611601767,se  ,GCMT     ,2017-12-13,01:39:13.20,  5.7700, -32.8700, 18.9,TRUE    ,GCMT     ,16,2.316, 4.8,16,-2.180, 0.316, 1.860, 1.150,-0.435, 0.204,185.00,48.00, -59.00,324.00,51.00,-119.00,16, 1.977, 2.00, 74.00,-2.656,68.00,168.00, 0.675,22.00,344.00
611610414,se  ,GCMT     ,2017-12-28,11:20:46.80,  5.7500, -32.8300, 12.0,TRUE    ,GCMT     ,16,4.555, 5.0,16,-2.880,-1.690, 4.580, 1.910, 0.064,-1.060,212.00,47.00, -40.00,331.00,62.00,-130.00,16, 4.734, 8.00, 88.00,-4.375,54.00,190.00,-0.349,35.00,352.00
611645458,se  ,NEIC     ,2018-01-08,12:58:26.70,  6.8987, -73.0967,160.5,TRUE    ,NEIC     ,16,2.670, 4.9,16, 1.452,-2.925, 1.473,-0.276,-0.265, 0.888, 50.67,57.78,  32.85,301.68,62.68, 143.13,16, 2.379,45.00,264.00,-2.953, 3.00,357.00, 0.574,45.00, 90.00
611645458,se  ,RSNC     ,2018-01-08,12:58:27.60,  6.8390, -73.1390,154.7,        ,RSNC     ,  ,     , 5.5,  ,      ,      ,      ,      ,      ,      , 68.00,73.00,  15.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611645458,se  ,GCMT     ,2018-01-08,12:58:29.60,  6.8900, -73.1200,156.9,TRUE    ,GCMT     ,16,3.826, 5.0,16, 1.140,-3.860, 2.730,-0.415, 1.130, 1.280, 57.00,66.00,  15.00,321.00,76.00, 155.00,16, 3.529,27.00,277.00,-4.124, 7.00, 11.00, 0.606,62.00,114.00
611653670,se  ,GFZ      ,2018-01-22,19:39:59.71,  5.7060, -32.7540, 10.0,TRUE    ,GFZ      ,17,1.258, 5.3,17, 0.453,-0.893, 0.440, 0.038,-0.991, 0.033,196.96,89.82,  -1.93,286.97,88.07,-179.82,17, 0.969, 1.24,241.98,-1.422, 1.49,151.95, 0.454,88.06, 11.74
611653670,se  ,GCMT     ,2018-01-22,19:40:02.40,  5.7800, -32.8400, 12.0,TRUE    ,GCMT     ,16,4.042, 5.0,16,-3.620,-0.017, 3.640, 1.570,-0.600, 0.748,192.00,53.00, -63.00,331.00,45.00,-121.00,16, 3.772, 4.00,263.00,-4.313,68.00,162.00, 0.544,21.00,354.00
611684386,ke  ,GCMT     ,2018-01-22,22:03:05.60,  5.7100, -32.7400, 20.2,TRUE    ,GCMT     ,16,1.633, 4.7,16,-1.520,-0.003, 1.520, 0.011,-0.174,-0.570,172.00,35.00, -93.00,355.00,55.00, -88.00,16, 1.642,10.00, 84.00,-1.624,80.00,274.00,-0.021, 2.00,174.00
611661103,se  ,RSNC     ,2018-01-23,05:31:33.10,  8.1410, -75.0540, 12.0,        ,RSNC     ,  ,     , 4.3,  ,      ,      ,      ,      ,      ,      ,130.00,10.00,-125.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611818831,se  ,GCMT     ,2018-03-25,11:11:57.60,  8.0400, -37.9200, 12.0,TRUE    ,GCMT     ,16,6.202, 5.1,16,-5.980,-0.095, 6.080, 1.020, 0.942, 0.425,197.00,48.00, -78.00,359.00,43.00,-103.00,16, 6.247, 3.00,279.00,-6.157,81.00,172.00,-0.085, 9.00,  9.00
611868974,se  ,GCMT     ,2018-03-25,11:51:06.50,  8.1500, -37.8800, 13.3,TRUE    ,GCMT     ,16,1.615, 4.7,16,-1.620, 0.123, 1.500, 0.421,-0.128, 0.054,187.00,47.00, -72.00,342.00,46.00,-108.00,16, 1.512, 0.00,265.00,-1.718,77.00,174.00, 0.210,13.00,355.00
611818847,se  ,GCMT     ,2018-03-25,18:23:08.60,  8.0700, -37.9700, 18.8,TRUE    ,GCMT     ,16,1.650, 4.7,16,-1.600, 0.159, 1.440, 0.402,-0.223, 0.473,185.00,54.00, -73.00,338.00,39.00,-112.00,16, 1.531, 8.00,263.00,-1.769,74.00,144.00, 0.236,14.00,355.00
611891170,ke  ,GFZ      ,2018-04-23,15:42:09.90,  5.1390, -75.5450,120.0,TRUE    ,GFZ      ,17,1.025, 5.3,17,-0.644,-0.426, 1.070,-0.396,-0.113, 0.102, 27.38,51.71, -40.15,144.98,59.60,-134.07,17, 1.089, 4.61,264.54,-0.946,52.75,  0.63,-0.143,36.86,171.08
611891170,ke  ,NEIC     ,2018-04-23,15:42:10   ,  5.1797, -75.4416,110.5,TRUE    ,NEIC     ,17,1.050, 5.3,17,-0.771,-0.263, 1.035,-0.460,-0.076, 0.125, 23.46,47.63, -47.67,149.96,56.89,-126.43,17, 1.053, 5.00,265.00,-1.046,60.00,  4.00,-0.007,30.00,172.00
611891170,ke  ,GCMT     ,2018-04-23,15:42:12.50,  5.2000, -75.6900,123.4,TRUE    ,GCMT     ,17,1.369, 5.4,17,-0.966,-0.459, 1.430,-0.525,-0.129, 0.050, 24.00,51.00, -47.00,148.00,55.00,-130.00,17, 1.442, 2.00,266.00,-1.296,58.00,359.00,-0.141,32.00,174.00
611943933,se  ,IPGP     ,2018-05-23,05:44:43.00,  7.3980, -36.2140, 12.0,        ,IPGP     ,  ,     , 5.7,  ,      ,      ,      ,      ,      ,      , 91.00,80.00,-173.00,360.00,84.00, -10.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
611943933,se  ,GFZ      ,2018-05-23,05:44:43.01,  7.4410, -36.3200, 16.0,TRUE    ,GFZ      ,17,3.503, 5.6,17,-0.329,-0.044, 0.373,-0.317,-3.238,-1.248,  0.58,83.96, -21.61, 92.97,68.51,-173.51,17, 3.540,10.64, 48.60,-3.464,19.47,314.79,-0.075,67.60,165.72
611943933,se  ,NEIC     ,2018-05-23,05:44:43.80,  7.2399, -36.3445, 19.5,TRUE    ,NEIC     ,17,3.910, 5.7,17,-0.176,-0.891, 1.067,-0.987,-3.272, 1.868, 10.07,78.29,  22.85,275.18,67.65, 167.33,17, 4.449,24.00,234.00,-3.368, 7.00,141.00,-1.081,64.00, 36.00
611943933,se  ,NEIC     ,2018-05-23,05:44:43.81,  7.4407, -36.2376, 10.0,        ,NEIC     ,17,2.770, 5.6,17,-0.172,-0.138, 0.310,-0.539,-2.565, 0.868,  3.56,81.22,  16.30,271.00,73.90, 170.86,17, 2.981,18.00,228.00,-2.505, 5.00,137.00,-0.476,72.00, 31.00
611943933,se  ,GCMT     ,2018-05-23,05:44:46.50,  7.5800, -36.3100, 15.7,TRUE    ,GCMT     ,17,3.911, 5.7,17,-0.425,-0.119, 0.540, 0.598,-3.850,-0.127,183.00,81.00,   0.00,273.00,90.00,-171.00,17, 4.131, 6.00, 47.00,-3.691, 6.00,138.00,-0.441,81.00,273.00
611961492,se  ,NEIC     ,2018-05-31,03:02:09.80,  6.6807, -72.9441,170.5,TRUE    ,NEIC     ,16,1.040, 4.6,16,-0.851,-0.070, 0.920,-0.270,-0.396,-0.273,  2.00,54.32, -61.33,138.85,44.55,-123.75,16, 1.075, 5.00, 72.00,-1.012,66.00,330.00,-0.062,23.00,164.00
612219202,se  ,GCMT     ,2018-07-03,01:50:07.60,  8.2200, -37.9600, 12.0,TRUE    ,GCMT     ,16,2.846, 4.9,16,-1.370, 1.010, 0.360, 1.280,-2.120, 0.678,167.00,54.00, -30.00,275.00,66.00,-140.00,16, 2.904, 8.00, 38.00,-2.787,44.00,136.00,-0.113,44.00,300.00
